alaska-united_states,1.2288885803795375,1.223452362484499,1.2194399058546628,1.2102486358460471,1.1945075733168018,1.1818702845269542,1.1657441861564641,1.1473536404760636,1.1254260617588354,1.1096267486385476,1.0870529231037476,1.0665420543256352,1.0366956693135518,1.0152938552960638,0.9941816258434424,0.9691702682223188,0.9445800107397644,0.9206129155641912,0.8976122489141038,0.875910168924828,0.8529961530233439,0.8337227282940654,0.8171893976139274,0.8022115613055157,0.7874473690996819,0.772464241566186,0.7660064595026722,0.7557291980840994,0.7541884630291706,0.7500833546666513,0.7447751310518033,0.7449382322646121,0.7432422291395037,0.7424503673504217,0.7425476306994193,0.7386761596377075,0.7355819661026956,0.7367129749002271,0.7343665533221556,0.7368720185364641,0.7343043024278182,0.7376111339171372,0.7406139545389013,0.7398829083286598,0.7439601830743929,0.7408129764668142,0.7438326121955039,0.7425130450870222,0.7449598145729012
alabama-united_states,1.4526314656007926,1.4472386012533496,1.441865457862498,1.4294604041416683,1.4159117419820249,1.4009264733147728,1.383785282135002,1.3623788046752152,1.3444121197870065,1.3241478694814242,1.3001153856891934,1.2786000137458708,1.2569986634030397,1.2339407191129503,1.2072558275970582,1.180617232626472,1.1567466999565512,1.1307020092844362,1.104295314721132,1.077402333863356,1.0522695342657105,1.0249597942769422,1.0000203963356125,0.9735012954824483,0.9500074501868464,0.9285033935291436,0.9061900873197972,0.8842060491624181,0.8645323886150456,0.848808682420846,0.8320732774600985,0.8193702387980987,0.8079795363334961,0.7968156992627291,0.7887589152840279,0.7821216803216651,0.7780963691467636,0.7760648638669889,0.7794613766243206,0.7804775234601442,0.7850628771826864,0.7868565667436579,0.7886397358975322,0.7892634299908731,0.7896272601692705,0.7886112235347064,0.7857239012597739,0.7863719220136506,0.7883134038480235
arkansas-united_states,1.2636322748205675,1.2610278258005545,1.2562090319608763,1.2484084664455573,1.2437903270999402,1.2354235466249166,1.2253183818476188,1.2130033400042164,1.201835711654304,1.1906388415690838,1.178004638964306,1.1662417540335617,1.1518173427997414,1.1382942009596322,1.1253779655188578,1.1115450529119322,1.0991926346049146,1.0847238960789776,1.067400381310308,1.0526842874047295,1.039377473525391,1.0257159023781677,1.0108802850083969,0.9953878849812452,0.9838027721886536,0.9703628382074544,0.9587208377206948,0.9472906029828922,0.9366480222789538,0.9289380404673132,0.9192814416488104,0.9115464269990562,0.9031522000910532,0.8972443743475622,0.8901421305878141,0.8879351991765114,0.8849573646109112,0.882504976356161,0.8818194365786286,0.8815048262043415,0.8835079190105593,0.8849967857493382,0.8860041936707729,0.8885605319584863,0.8907098959699196,0.8914474292237513,0.8895783578147399,0.8892037251732087,0.8884575892926885
arizona-united_states,1.3600943365483085,1.3573749485112463,1.348802889687609,1.3407094068770165,1.3250696210509405,1.3105537866429091,1.2965359462907693,1.2808259547585388,1.2629634612070282,1.2439229209900755,1.2262760034841849,1.2091750735245854,1.189968508477657,1.1725799952436284,1.1527149829146008,1.1357227596192936,1.119025007392833,1.1022661365323168,1.087596512380172,1.0730592914117405,1.0594526744863426,1.046711362733482,1.0309108405666674,1.0182250173992158,1.004902423561931,0.9942485302652168,0.9839534348668996,0.972754518311266,0.963320415496834,0.9544771803443732,0.9462327981853637,0.9398087667324948,0.9322111190554968,0.925561442887718,0.9191375170353938,0.9143900539315788,0.9103262106622328,0.9060190905671092,0.9038789588209304,0.9027947288692796,0.9010114901060036,0.9015626496114152,0.9022475986256664,0.9023061629321424,0.903270126028692,0.9010149543035229,0.9048596106037841,0.9079121724485802,0.9069216629669284
california-united_states,1.436192057459949,1.4320656539773795,1.4254526816141602,1.4153926083307402,1.4041928872800455,1.3907541619208683,1.3759714753591852,1.3596894272648294,1.3442395563483187,1.3288737685979333,1.3128055859759222,1.2947301859501708,1.2758465691339669,1.2571644885453013,1.2367047957810906,1.2187642157498593,1.1979474964399333,1.1759239733513525,1.1559487469214638,1.1367568088564868,1.1152480758210357,1.0935061328370776,1.073640878963173,1.0532922798889903,1.0334125068799642,1.013382006644119,0.9932081619068416,0.9731012743881852,0.956521509899683,0.9400950406149312,0.922471375116808,0.9072886066710276,0.896308514543292,0.8833201456889985,0.8726597577463759,0.8652770165236793,0.8602635240702491,0.8570377137824171,0.8555065258097089,0.8557169451753778,0.8586143514506877,0.8578823124809501,0.8581518988431845,0.8587981548199168,0.8605060908580281,0.8602281096645908,0.8613294873909692,0.8613121877482778,0.8623015875081815
colorado-united_states,1.2520464557108009,1.2496479812762584,1.2451230168406509,1.2398669607216857,1.232877600435644,1.2253868710156484,1.216921795150984,1.2065956092805958,1.1968030808988417,1.1852891372687189,1.1743919497922028,1.1605456904968878,1.1482907481579356,1.1337087373947754,1.1206675574705118,1.1070786539909052,1.0933450211466238,1.0804464552568092,1.0647369548225465,1.0503772045253243,1.0368813226444515,1.0222358165909209,1.0099993554370863,0.9964498446393696,0.9850332816500712,0.9729630392570436,0.9636264040103076,0.9547476608777024,0.9437554318664484,0.934482304607664,0.9265945804931488,0.919775968564841,0.9146092455008972,0.9074507300402584,0.9013439644668199,0.8976495973093411,0.8954645972080197,0.8944318284982935,0.891848985492733,0.8901680521062321,0.8893001739892594,0.8885581521535559,0.8898834598632782,0.8894558505588557,0.8901031976856859,0.8876602418477944,0.8888384169176854,0.8885120675585197,0.8878907167996049
connecticut-united_states,1.5543827385236897,1.5503224325884897,1.5389046853236337,1.524734511720154,1.5076184402509871,1.487524889726921,1.4669623863711498,1.44244482089885,1.4166271055506832,1.3882651217698678,1.3602323519117,1.333201564193932,1.3042928159482057,1.2771585634070797,1.2463586755212803,1.2173606080338657,1.18735278115926,1.1564016368257406,1.1283009947437164,1.0992275848829196,1.0714678076354598,1.0427422407831453,1.0189002164259102,0.9952630937771364,0.9716584640203256,0.9483755556975204,0.9260096108039392,0.9022538589986449,0.8833747586252354,0.8677770884698309,0.8495879172163987,0.8373626864978413,0.8283771245627701,0.816124655942136,0.8063592865376497,0.7983591406317515,0.7971484368826081,0.7948982524389591,0.7962959381299699,0.8008733660285703,0.8062353972395532,0.8086619162014883,0.8089548106961124,0.8114526496240376,0.8123242585792326,0.8098602779380137,0.8114810973037381,0.8124990045968109,0.8119894780105871
district_of_columbia-united_states,1.2715510925060431,1.2685697086328211,1.264975047858898,1.2612409650481464,1.2559186821623525,1.2490331020759684,1.241017230697059,1.2337279030470245,1.2241516131687808,1.2122884007066272,1.2042099737023593,1.1936604623101308,1.1818119308557964,1.1704373678593842,1.1587936472096432,1.149436962101693,1.1350809692582189,1.1221912090200046,1.1087184780536927,1.0901759189924671,1.0783340490287532,1.06644311739456,1.05374393040526,1.0419466255837442,1.0306096255080202,1.0184358303630383,1.0077607775089352,0.9965494753049048,0.98564494737123,0.9777201285971808,0.9675493984864512,0.960955264874096,0.954301663000204,0.9493774527300296,0.9438903600507529,0.9404203842076452,0.9370126159565776,0.9334104641102052,0.9339574400802764,0.9322612770261134,0.9305266853590742,0.9298639397571226,0.931073814153691,0.9315926885267496,0.9326667525485259,0.9349168306525522,0.9351027885443602,0.9342982509314738,0.9329344810100122
delaware-united_states,1.336384097873366,1.3341832515220085,1.330356723419166,1.3263318707795186,1.3233502026106283,1.320068510300339,1.31276821873546,1.3070422436848883,1.2984289813898555,1.2916553059790592,1.2841312876890438,1.2752172545586715,1.2653288698217642,1.2553827590539857,1.244313858399709,1.2328274932759462,1.2210933605077725,1.2093590056835497,1.1954326628381942,1.1828006975250387,1.1682469985305317,1.1527611140126517,1.1409331327216046,1.1274166651476007,1.1130810121298305,1.1009777096868325,1.0872403759779683,1.0738644688782308,1.0616908000494605,1.04703092170573,1.0356920105283325,1.0243629624795365,1.0153992200709114,1.0063876089407504,0.9971584478602254,0.9889635908888676,0.9823373259017614,0.9759603735464488,0.9708027742643583,0.9689249517036524,0.9643159065538356,0.9617285636209748,0.9620158908625309,0.9612561973582388,0.9613797415067208,0.961247203984208,0.9603065316802852,0.9597634424301772,0.960541191792704
florida-united_states,1.3492934608017009,1.3370364014102514,1.3188128149062548,1.294288999356106,1.2670766417445865,1.2395454261127066,1.2074424330182805,1.1756501793373435,1.1444384488057042,1.1130915065321054,1.0840983178001649,1.0558100094180782,1.028430555675405,1.0037510676043164,0.979091426308374,0.9599182003598652,0.9422177877376466,0.9265696460553864,0.9149827298555228,0.9044892896306848,0.8959221584313466,0.8903422420097221,0.8829018085727133,0.8806071395706004,0.8793952383551347,0.8769003055289372,0.8773411923791106,0.8787238243214407,0.8775874208656445,0.8771102283568575,0.8781669450550819,0.8774689636861585,0.8789365388673821,0.8799571914943983,0.8821583564707309,0.8805996579958885,0.8833359038908203,0.8835130850495628,0.8843259996515053,0.8869023096604929,0.8869680858759459,0.8860776547053957,0.8865857220538141,0.8866960542162994,0.8854421635571091,0.8880514295832821,0.8891369972289103,0.8914035450597533,0.8917227029744803
